FIPS,2000_tract,2000_total,2000_white,2000_black,2000_native,2000_asian,2000_other,2000_mixed,2000_latino,2000_pct_white,2000_pct_black,2000_pct_native,2000_pct_asian,PCT_SE_T015_007,2000_pct_other,2000_pct_mixed,2000_pct_latino,2000_over_25,2000_educ_less_hs,2000_educ_hs,2000_educ_some_college,2000_educ_bach,2000_educ_masters,2000_educ_professional,2000_educ_doct,2000_pct_educ_less_hs,2000_pct_educ_educ_hs,2000_pct_educ_some_college,2000_pct_educ_bach,2000_pct_educ_masters,2000_pct_educ_professional,2000_pct_educ_doct,2000_over_16,2000_employed,2000_unemployed,2000_pct_employed,2000_pct_unemployed,2000_med_income_1999,2000_occupied_units,2000_owner,2000_renter,2000_pct_owner,2000_pct_renter,2000_med_value_owner,2000_med_gross_rent
6037620201,620201,1548,1347,6,3,70,1,26,91,87.02,0.39,0.19,4.52,0.26,0.06,1.68,5.88,1455,8,1447,1386,1158,459,195,14,0.55,99.45,95.26,79.59,31.55,13.4,0.96,1400,1379,21,98.5,1.5,84053,964,249,715,25.83,74.17,642700,1322
6037620301,620301,4324,3796,19,1,176,7,105,212,87.79,0.44,0.02,4.07,0.19,0.16,2.43,4.9,2981,96,2885,2594,1866,730,300,78,3.22,96.78,87.02,62.6,24.49,10.06,2.62,2308,2230,78,96.62,3.38,102803,1621,1362,259,84.02,15.98,628400,1662
6037620302,620302,6022,5408,26,8,197,14,97,269,89.8,0.43,0.13,3.27,0.05,0.23,1.61,4.47,5031,80,4951,4724,3806,1462,571,92,1.59,98.41,93.9,75.65,29.06,11.35,1.83,4421,4319,102,97.69,2.31,102177,3128,1403,1725,44.85,55.15,745500,1488
6037620303,620303,4303,3755,15,3,210,9,96,210,87.26,0.35,0.07,4.88,0.12,0.21,2.23,4.88,3064,100,2964,2793,2195,883,372,116,3.26,96.74,91.16,71.64,28.82,12.14,3.79,2372,2271,101,95.74,4.26,107706,1684,1334,350,79.22,20.78,702300,1408
6037620400,620400,5022,4048,47,12,440,12,141,319,80.61,0.94,0.24,8.76,0.06,0.24,2.81,6.35,3580,172,3408,2954,2087,877,432,114,4.8,95.2,82.51,58.3,24.5,12.07,3.18,2549,2440,109,95.72,4.28,90000,2067,1523,544,73.68,26.32,517800,1213
6037620501,620501,5335,3851,111,7,463,15,217,652,72.18,2.08,0.13,8.68,0.36,0.28,4.07,12.22,3774,362,3412,2902,1650,586,233,114,9.59,90.41,76.89,43.72,15.53,6.17,3.02,3001,2913,88,97.07,2.93,77233,2059,1271,788,61.73,38.27,329800,1032
6037620521,620521,3975,2325,188,6,332,23,147,932,58.49,4.73,0.15,8.35,0.55,0.58,3.7,23.45,2774,421,2353,1869,1017,306,64,29,15.18,84.82,67.38,36.66,11.03,2.31,1.05,2462,2368,94,96.18,3.82,59432,1625,716,909,44.06,55.94,274100,897
6037620522,620522,4268,2823,109,13,504,17,165,628,66.14,2.55,0.3,11.81,0.21,0.4,3.87,14.71,3183,242,2941,2427,1417,593,182,40,7.6,92.4,76.25,44.52,18.63,5.72,1.26,2552,2483,69,97.3,2.7,70755,1776,870,906,48.99,51.01,329300,972
6037620601,620601,4787,2768,197,17,554,16,187,1024,57.82,4.12,0.36,11.57,0.5,0.33,3.91,21.39,3393,367,3026,2435,1299,435,75,6,10.82,89.18,71.77,38.28,12.82,2.21,0.18,3122,2960,162,94.81,5.19,57429,2080,809,1271,38.89,61.11,266500,850
6037620602,620602,5209,3559,112,16,504,24,147,831,68.32,2.15,0.31,9.68,0.31,0.46,2.82,15.95,3690,384,3306,2536,1395,496,171,60,10.41,89.59,68.73,37.8,13.44,4.63,1.63,2925,2758,167,94.29,5.71,67052,1981,1313,668,66.28,33.72,289400,983
6037620701,620701,6193,4290,152,18,644,23,213,824,69.27,2.45,0.29,10.4,0.47,0.37,3.44,13.31,4733,261,4472,3942,2578,931,217,85,5.51,94.49,83.29,54.47,19.67,4.58,1.8,3834,3697,137,96.43,3.57,76434,2812,1503,1309,53.45,46.55,318200,913
6037620702,620702,6387,4405,116,31,671,20,220,902,68.97,1.82,0.49,10.51,0.34,0.31,3.44,14.12,4661,311,4350,3667,2373,774,179,58,6.67,93.33,78.67,50.91,16.61,3.84,1.24,3878,3700,178,95.41,4.59,78830,2520,1766,754,70.08,29.92,352100,1145
6037620800,620800,7271,5775,59,12,758,32,206,424,79.43,0.81,0.17,10.42,0.07,0.44,2.83,5.83,4905,273,4632,4039,2869,1378,523,186,5.57,94.43,82.34,58.49,28.09,10.66,3.79,3758,3684,74,98.03,1.97,102096,2678,2011,667,75.09,24.91,629000,1045
6037620901,620901,2483,2192,22,6,100,1,50,106,88.28,0.89,0.24,4.03,0.24,0.04,2.01,4.27,1791,37,1754,1618,1294,604,276,110,2.07,97.93,90.34,72.25,33.72,15.41,6.14,1215,1215,0,100,0,117485,960,771,189,80.31,19.69,871200,1202
6037620902,620902,2879,2592,12,1,80,3,63,125,90.03,0.42,0.03,2.78,0.1,0.1,2.19,4.34,2260,31,2229,2134,1671,788,285,51,1.37,98.63,94.42,73.94,34.87,12.61,2.26,1729,1687,42,97.57,2.43,101606,1372,767,605,55.9,44.1,865400,1408
6037621001,621001,4026,3396,38,10,197,8,120,246,84.35,0.94,0.25,4.89,0.27,0.2,2.98,6.11,3140,107,3033,2736,1936,720,269,64,3.41,96.59,87.13,61.66,22.93,8.57,2.04,2616,2552,64,97.55,2.45,84217,1899,1120,779,58.98,41.02,460500,1214
6037621002,621002,5675,4999,22,10,170,8,102,360,88.09,0.39,0.18,3,0.07,0.14,1.8,6.34,4710,96,4614,4250,3246,1111,435,65,2.04,97.96,90.23,68.92,23.59,9.24,1.38,4022,3869,153,96.2,3.8,88434,2937,1229,1708,41.85,58.15,639300,1218
6037621101,621101,6123,5167,63,14,289,16,126,432,84.39,1.03,0.23,4.72,0.26,0.26,2.06,7.06,5258,88,5170,4885,3792,1277,466,174,1.67,98.33,92.91,72.12,24.29,8.86,3.31,4903,4736,167,96.59,3.41,75086,3411,961,2450,28.17,71.83,467200,1087
6037621102,621102,2742,2260,18,17,153,6,69,215,82.42,0.66,0.62,5.58,0.15,0.22,2.52,7.84,2099,91,2008,1806,1310,428,136,33,4.34,95.66,86.04,62.41,20.39,6.48,1.57,1779,1712,67,96.23,3.77,81474,1229,758,471,61.68,38.32,410100,1165
6037621201,621201,6175,4476,142,21,427,14,217,861,72.49,2.3,0.34,6.91,0.28,0.23,3.51,13.94,4574,367,4207,3703,2144,739,241,67,8.02,91.98,80.96,46.87,16.16,5.27,1.46,4028,3829,199,95.06,4.94,72059,2625,1256,1369,47.85,52.15,393000,1091
6037621202,621202,3473,2663,58,15,303,4,88,333,76.68,1.67,0.43,8.72,0.26,0.12,2.53,9.59,3101,196,2905,2484,1681,628,209,99,6.32,93.68,80.1,54.21,20.25,6.74,3.19,2401,2299,102,95.75,4.25,61595,2244,852,1392,37.97,62.03,295600,965
6037621301,621301,6439,4890,134,15,546,24,199,603,75.94,2.08,0.23,8.48,0.43,0.37,3.09,9.36,4954,245,4709,4047,2567,993,351,92,4.95,95.05,81.69,51.82,20.04,7.09,1.86,4022,3850,172,95.72,4.28,69515,2950,1643,1307,55.69,44.31,368500,996
6037621321,621321,3646,2821,104,5,286,6,86,331,77.37,2.85,0.14,7.84,0.19,0.16,2.36,9.08,3170,96,3074,2676,1665,684,276,82,3.03,96.97,84.42,52.52,21.58,8.71,2.59,2699,2590,109,95.96,4.04,68393,2134,781,1353,36.6,63.4,352700,1058
6037621322,621322,3096,2519,54,13,193,6,96,207,81.36,1.74,0.42,6.23,0.26,0.19,3.1,6.69,2685,87,2598,2343,1564,579,145,35,3.24,96.76,87.26,58.25,21.56,5.4,1.3,2322,2255,67,97.11,2.89,63656,1859,358,1501,19.26,80.74,508700,1065
6037621400,621400,4278,3429,54,8,250,6,133,396,80.15,1.26,0.19,5.84,0.05,0.14,3.11,9.26,3159,228,2931,2602,1613,598,221,57,7.22,92.78,82.37,51.06,18.93,7,1.8,2500,2404,96,96.16,3.84,65230,1901,1002,899,52.71,47.29,454100,1084
6037650001,650001,5890,1877,139,10,2627,8,225,970,31.87,2.36,0.17,44.6,0.58,0.14,3.82,16.47,4149,631,3518,2476,1090,264,105,22,15.21,84.79,59.68,26.27,6.36,2.53,0.53,2931,2804,127,95.67,4.33,52013,2268,1546,722,68.17,31.83,227000,700
6037650002,650002,7136,2450,434,19,2485,34,337,1338,34.33,6.08,0.27,34.82,0.55,0.48,4.72,18.75,4678,743,3935,2924,1211,275,58,0,15.88,84.12,62.51,25.89,5.88,1.24,0,3386,3127,259,92.35,7.65,36922,2789,1015,1774,36.39,63.61,242100,765
6037650101,650101,5542,1849,146,10,2640,10,195,681,33.36,2.63,0.18,47.64,0.2,0.18,3.52,12.29,4093,352,3741,2575,1127,249,54,13,8.6,91.4,62.91,27.53,6.08,1.32,0.32,2563,2469,94,96.33,3.67,54398,2086,1642,444,78.72,21.28,251100,882
6037650102,650102,2266,1026,36,8,663,2,134,372,45.28,1.59,0.35,29.26,1.1,0.09,5.91,16.42,1493,151,1342,974,373,106,32,5,10.11,89.89,65.24,24.98,7.1,2.14,0.33,1131,1085,46,95.93,4.07,60273,760,553,207,72.76,27.24,224100,921
6037650200,650200,5721,2877,133,35,1355,11,239,1029,50.29,2.32,0.61,23.68,0.73,0.19,4.18,17.99,3729,407,3322,2288,818,248,54,13,10.91,89.09,61.36,21.94,6.65,1.45,0.35,2785,2663,122,95.62,4.38,64783,1914,1432,482,74.82,25.18,233000,1002
6037650300,650300,6439,2870,232,18,1689,13,304,1280,44.57,3.6,0.28,26.23,0.51,0.2,4.72,19.88,4460,766,3694,2631,1149,256,72,27,17.17,82.83,58.99,25.76,5.74,1.61,0.61,3396,3215,181,94.67,5.33,50306,2485,1210,1275,48.69,51.31,231400,858
6037650400,650400,3980,2375,52,11,948,17,124,442,59.67,1.31,0.28,23.82,0.28,0.43,3.12,11.11,2772,284,2488,1961,1009,283,114,49,10.25,89.75,70.74,36.4,10.21,4.11,1.77,2012,1975,37,98.16,1.84,67683,1398,1095,303,78.33,21.67,297800,1193
6037650501,650501,3161,2078,8,12,631,6,110,311,65.74,0.25,0.38,19.96,0.16,0.19,3.48,9.84,2137,191,1946,1572,696,273,52,29,8.94,91.06,73.56,32.57,12.77,2.43,1.36,1629,1567,62,96.19,3.81,70968,1066,915,151,85.83,14.17,327000,1300
6037650502,650502,4127,2654,17,10,950,3,134,353,64.31,0.41,0.24,23.02,0.15,0.07,3.25,8.55,2924,155,2769,2330,1343,425,109,63,5.3,94.7,79.69,45.93,14.53,3.73,2.15,2010,1969,41,97.96,2.04,75696,1577,1115,462,70.7,29.3,353200,1103
6037650601,650601,7818,3426,376,17,2446,31,319,1186,43.82,4.81,0.22,31.29,0.22,0.4,4.08,15.17,5591,460,5131,4025,2225,709,212,110,8.23,91.77,71.99,39.8,12.68,3.79,1.97,4375,4199,176,95.98,4.02,41748,3632,440,3192,12.11,87.89,319000,830
6037650602,650602,6882,2844,199,15,2942,22,192,648,41.33,2.89,0.22,42.75,0.29,0.32,2.79,9.42,4825,386,4439,3423,2037,646,232,95,8,92,70.94,42.22,13.39,4.81,1.97,3373,3285,88,97.39,2.61,45549,2794,502,2292,17.97,82.03,303800,905
6037650603,650603,3957,2163,24,2,1346,32,119,266,54.66,0.61,0.05,34.02,0.13,0.81,3.01,6.72,2765,161,2604,2059,1217,431,100,38,5.82,94.18,74.47,44.01,15.59,3.62,1.37,1863,1777,86,95.38,4.62,62184,1526,952,574,62.39,37.61,383000,899
6037650701,650701,2134,1374,4,7,439,0,74,232,64.39,0.19,0.33,20.57,0.19,0,3.47,10.87,1592,83,1509,1210,497,198,60,23,5.21,94.79,76.01,31.22,12.44,3.77,1.44,1034,984,50,95.16,4.84,67315,745,636,109,85.37,14.63,346200,1560
6037650702,650702,4491,3026,17,7,897,10,120,398,67.38,0.38,0.16,19.97,0.36,0.22,2.67,8.86,2966,213,2753,2205,1308,446,134,47,7.18,92.82,74.34,44.1,15.04,4.52,1.58,2221,2158,63,97.16,2.84,78609,1560,1324,236,84.87,15.13,341900,1358
6037650800,650800,5783,2047,63,5,3264,5,126,265,35.4,1.09,0.09,56.44,0.14,0.09,2.18,4.58,4456,259,4197,3522,2090,612,115,63,5.81,94.19,79.04,46.9,13.73,2.58,1.41,3001,2881,120,96,4,63807,2563,1905,658,74.33,25.67,256400,1563
6037650901,650901,5430,3028,110,16,565,16,161,1505,55.76,2.03,0.29,10.41,0.53,0.29,2.97,27.72,3724,632,3092,2339,1007,280,72,18,16.97,83.03,62.81,27.04,7.52,1.93,0.48,3101,3006,95,96.94,3.06,47205,2429,946,1483,38.95,61.05,252400,688
6037650902,650902,5856,2505,169,21,1173,17,214,1718,42.78,2.89,0.36,20.03,0.67,0.29,3.65,29.34,3651,759,2892,2126,848,272,111,26,20.79,79.21,58.23,23.23,7.45,3.04,0.71,3043,2800,243,92.01,7.99,47128,2108,825,1283,39.14,60.86,244900,812
6037651001,651001,5057,2705,87,16,1380,12,176,666,53.49,1.72,0.32,27.29,0.3,0.24,3.48,13.17,3529,456,3073,2176,946,351,122,29,12.92,87.08,61.66,26.81,9.95,3.46,0.82,2401,2303,98,95.92,4.08,58865,1902,1482,420,77.92,22.08,290100,895
6037651002,651002,4516,2182,67,12,1560,21,150,517,48.32,1.48,0.27,34.54,0.16,0.47,3.32,11.45,3231,293,2938,2261,1186,447,136,27,9.07,90.93,69.98,36.71,13.83,4.21,0.84,2455,2362,93,96.21,3.79,62179,1717,1068,649,62.2,37.8,332100,834
6037651101,651101,5029,2712,132,9,1549,8,149,466,53.93,2.62,0.18,30.8,0.08,0.16,2.96,9.27,3606,250,3356,2778,1383,474,90,30,6.93,93.07,77.04,38.35,13.14,2.5,0.83,2524,2472,52,97.94,2.06,66875,1792,1069,723,59.65,40.35,421500,1013
6037651102,651102,3355,1949,57,10,911,10,75,331,58.09,1.7,0.3,27.15,0.36,0.3,2.24,9.87,2695,227,2468,1943,1038,339,105,44,8.42,91.58,72.1,38.52,12.58,3.9,1.63,1684,1629,55,96.73,3.27,45606,1692,814,878,48.11,51.89,251800,901
6037651201,651201,5040,3730,21,23,656,14,180,405,74.01,0.42,0.46,13.02,0.22,0.28,3.57,8.04,3349,174,3175,2629,1567,634,158,55,5.2,94.8,78.5,46.79,18.93,4.72,1.64,2497,2437,60,97.6,2.4,79670,1727,1531,196,88.65,11.35,376100,1360
6037651221,651221,3012,1499,93,3,985,11,103,318,49.77,3.09,0.1,32.7,0,0.37,3.42,10.56,2121,149,1972,1436,789,206,79,16,7.02,92.98,67.7,37.2,9.71,3.72,0.75,1595,1498,97,93.92,6.08,48920,1316,402,914,30.55,69.45,348500,780
6037651222,651222,5814,3134,121,18,1683,35,234,584,53.9,2.08,0.31,28.95,0.09,0.6,4.02,10.04,3983,168,3815,2999,1730,644,221,57,4.22,95.78,75.3,43.43,16.17,5.55,1.43,2972,2862,110,96.3,3.7,56250,2332,810,1522,34.73,65.27,361800,1126
6037651301,651301,4980,4175,46,15,295,12,95,332,83.84,0.92,0.3,5.92,0.2,0.24,1.91,6.67,4009,125,3884,3338,2007,550,190,59,3.12,96.88,83.26,50.06,13.72,4.74,1.47,3037,2974,63,97.93,2.07,70795,2495,1211,1284,48.54,51.46,494000,1077
6037651302,651302,6046,4607,52,10,821,12,190,343,76.2,0.86,0.17,13.58,0.18,0.2,3.14,5.67,4469,144,4325,3810,2397,879,339,131,3.22,96.78,85.25,53.64,19.67,7.59,2.93,2951,2865,86,97.09,2.91,75079,2447,2008,439,82.06,17.94,473400,1243
6037651400,651400,8417,5022,75,20,2307,11,296,671,59.66,0.89,0.24,27.41,0.18,0.13,3.52,7.97,5963,490,5473,4212,2214,805,233,75,8.22,91.78,70.64,37.13,13.5,3.91,1.26,4319,4182,137,96.83,3.17,58333,3374,2053,1321,60.85,39.15,356100,947
6037670001,670001,3244,1853,58,13,395,4,104,790,57.12,1.79,0.4,12.18,0.83,0.12,3.21,24.35,2321,431,1890,1322,556,188,62,11,18.57,81.43,56.96,23.96,8.1,2.67,0.47,1656,1565,91,94.5,5.5,45104,1248,782,466,62.66,37.34,231600,838
6037670002,670002,3773,1886,119,15,472,8,169,1079,49.99,3.15,0.4,12.51,0.66,0.21,4.48,28.6,2491,554,1937,1373,553,188,66,28,22.24,77.76,55.12,22.2,7.55,2.65,1.12,1900,1781,119,93.74,6.26,42656,1470,530,940,36.05,63.95,243100,781
6037670003,670003,6037,3473,93,34,543,8,203,1655,57.53,1.54,0.56,8.99,0.46,0.13,3.36,27.41,3954,789,3165,2001,699,219,99,0,19.95,80.05,50.61,17.68,5.54,2.5,0,3127,2967,160,94.88,5.12,46423,2376,1111,1265,46.76,53.24,236500,824
6037670100,670100,6484,3374,399,29,812,24,278,1546,52.04,6.15,0.45,12.52,0.34,0.37,4.29,23.84,4435,856,3579,2723,1157,351,64,36,19.3,80.7,61.4,26.09,7.91,1.44,0.81,3174,2999,175,94.49,5.51,40938,2735,1248,1487,45.63,54.37,256600,768
6037670201,670201,3889,2888,46,9,567,21,115,238,74.26,1.18,0.23,14.58,0.13,0.54,2.96,6.12,2825,116,2709,2350,1544,710,235,44,4.11,95.89,83.19,54.65,25.13,8.32,1.56,2011,1922,89,95.57,4.43,87824,1522,1309,213,86.01,13.99,668000,1064
6037670202,670202,2652,2015,24,9,391,9,69,135,75.98,0.9,0.34,14.74,0,0.34,2.6,5.09,1795,33,1762,1561,1098,539,162,16,1.84,98.16,86.96,61.17,30.03,9.03,0.89,1214,1170,44,96.38,3.62,108714,920,861,59,93.59,6.41,611800,2001
6037670301,670301,5006,4142,39,4,566,5,116,133,82.74,0.78,0.08,11.31,0.02,0.1,2.32,2.66,3744,61,3683,3440,2569,1082,480,120,1.63,98.37,91.88,68.62,28.9,12.82,3.21,2184,2169,15,99.31,0.69,115427,2011,1764,247,87.72,12.28,736800,1257
6037670321,670321,3704,2656,53,1,796,8,90,97,71.71,1.43,0.03,21.49,0.08,0.22,2.43,2.62,2708,51,2657,2424,1996,926,362,117,1.88,98.12,89.51,73.71,34.19,13.37,4.32,1465,1453,12,99.18,0.82,131456,1349,1282,67,95.03,4.97,891700,2001
6037670322,670322,4630,3357,38,9,921,21,128,148,72.51,0.82,0.19,19.89,0.17,0.45,2.76,3.2,3264,48,3216,2972,2319,1003,421,102,1.47,98.53,91.05,71.05,30.73,12.9,3.12,2186,2118,68,96.89,3.11,128365,1633,1473,160,90.2,9.8,760300,1397
6037670403,670403,2419,1504,21,4,739,7,48,95,62.17,0.87,0.17,30.55,0.04,0.29,1.98,3.93,1922,40,1882,1756,1318,520,118,57,2.08,97.92,91.36,68.57,27.06,6.14,2.97,1026,993,33,96.78,3.22,102800,879,786,93,89.42,10.58,575900,2001
6037670405,670405,2527,1650,25,6,737,0,50,58,65.29,0.99,0.24,29.17,0.04,0,1.98,2.3,1939,39,1900,1682,1246,541,242,60,2.01,97.99,86.75,64.26,27.9,12.48,3.09,1013,994,19,98.12,1.88,101229,943,841,102,89.18,10.82,557300,2001
6037670406,670406,1620,887,24,0,596,1,56,55,54.75,1.48,0,36.79,0.06,0.06,3.46,3.4,1132,48,1084,936,758,357,145,34,4.24,95.76,82.69,66.96,31.54,12.81,3,773,773,0,100,0,136930,583,507,76,86.96,13.04,794100,2001
6037670407,670407,5612,2725,99,9,2342,26,194,214,48.56,1.76,0.16,41.73,0.05,0.46,3.46,3.81,3828,101,3727,3339,2345,1030,416,156,2.64,97.36,87.23,61.26,26.91,10.87,4.08,2886,2779,107,96.29,3.71,79456,2201,1236,965,56.16,43.84,381400,1267
6037670411,670411,4339,2799,28,1,1160,5,153,188,64.51,0.65,0.02,26.73,0.12,0.12,3.53,4.33,2953,91,2862,2493,1726,768,350,131,3.08,96.92,84.42,58.45,26.01,11.85,4.44,1899,1892,7,99.63,0.37,94505,1545,1362,183,88.16,11.84,478500,2001
6037670413,670413,4871,2564,84,1,1926,2,138,155,52.64,1.72,0.02,39.54,0.02,0.04,2.83,3.18,3555,121,3434,3068,2257,1110,359,104,3.4,96.6,86.3,63.49,31.22,10.1,2.93,2140,2052,88,95.89,4.11,87657,1829,1479,350,80.86,19.14,536200,1779
6037670414,670414,3947,2181,98,2,1323,15,169,155,55.26,2.48,0.05,33.52,0.1,0.38,4.28,3.93,2891,98,2793,2496,1892,955,440,234,3.39,96.61,86.34,65.44,33.03,15.22,8.09,1843,1816,27,98.53,1.47,95048,1485,1036,449,69.76,30.24,675700,1270
6037670500,670500,1871,1432,38,0,262,6,39,85,76.54,2.03,0,14,0.48,0.32,2.08,4.54,1334,43,1291,1179,868,433,254,48,3.22,96.78,88.38,65.07,32.46,19.04,3.6,790,784,6,99.24,0.76,200001,645,615,30,95.35,4.65,1000001,2001
6037670600,670600,7331,5010,201,4,1528,16,205,350,68.34,2.74,0.05,20.84,0.23,0.22,2.8,4.77,5385,171,5214,4720,3394,1543,681,162,3.18,96.82,87.65,63.03,28.65,12.65,3.01,3290,3233,57,98.27,1.73,116609,2740,2295,445,83.76,16.24,656800,1803
6037670701,670701,6777,4544,297,14,701,13,174,1030,67.05,4.38,0.21,10.34,0.06,0.19,2.57,15.2,4836,493,4343,3370,1727,691,217,87,10.19,89.81,69.69,35.71,14.29,4.49,1.8,3030,2930,100,96.7,3.3,79013,2463,2138,325,86.8,13.2,374300,946
6037670702,670702,5357,4191,123,2,586,4,108,340,78.23,2.3,0.04,10.94,0.06,0.07,2.02,6.35,3997,179,3818,3336,2258,971,496,127,4.48,95.52,83.46,56.49,24.29,12.41,3.18,2574,2505,69,97.32,2.68,110691,2011,1915,96,95.23,4.77,671100,2001
6037700100,700100,10257,8260,320,22,351,27,249,1017,80.53,3.12,0.21,3.42,0.11,0.26,2.43,9.92,8521,1391,7130,5084,2918,937,311,61,16.32,83.68,59.66,34.24,11,3.65,0.72,5409,4920,489,90.96,9.04,27543,5694,424,5270,7.45,92.55,323500,653
6037700200,700200,6499,5279,180,25,232,12,162,598,81.23,2.77,0.38,3.57,0.17,0.18,2.49,9.2,5821,426,5395,4602,3007,1169,424,75,7.32,92.68,79.06,51.66,20.08,7.28,1.29,4427,4114,313,92.93,7.07,37239,4371,435,3936,9.95,90.05,206300,765
6037700300,700300,5670,4735,164,14,182,20,139,413,83.51,2.89,0.25,3.21,0.05,0.35,2.45,7.28,5212,221,4991,4293,2769,791,284,56,4.24,95.76,82.37,53.13,15.18,5.45,1.07,4223,3990,233,94.48,5.52,47574,3928,1190,2738,30.3,69.7,180800,870
6037700400,700400,5296,4269,115,5,243,11,163,487,80.61,2.17,0.09,4.59,0.06,0.21,3.08,9.2,4726,401,4325,3583,2224,838,334,70,8.48,91.52,75.81,47.06,17.73,7.07,1.48,3590,3374,216,93.98,6.02,40521,3396,848,2548,24.97,75.03,419100,832
6037700500,700500,7994,6521,254,18,327,19,220,627,81.57,3.18,0.23,4.09,0.1,0.24,2.75,7.84,7445,371,7074,6093,3935,1254,528,137,4.98,95.02,81.84,52.85,16.84,7.09,1.84,6031,5686,345,94.28,5.72,46143,5731,2088,3643,36.43,63.57,280100,871
6037700600,700600,5642,4739,57,4,316,15,166,344,84,1.01,0.07,5.6,0.02,0.27,2.94,6.1,4039,440,3599,3045,2095,1133,784,118,10.89,89.11,75.39,51.87,28.05,19.41,2.92,2348,2294,54,97.7,2.3,200001,1899,1785,114,94,6,1000001,2001
6037700700,700700,3495,2857,59,1,174,12,154,234,81.75,1.69,0.03,4.98,0.11,0.34,4.41,6.7,2578,202,2376,2167,1492,700,423,71,7.84,92.16,84.06,57.87,27.15,16.41,2.75,1442,1423,19,98.68,1.32,200001,1136,1052,84,92.61,7.39,1000001,2001
6037700800,700800,8985,7360,161,14,541,25,515,368,81.91,1.79,0.16,6.02,0.01,0.28,5.73,4.1,6928,958,5970,4747,3327,1351,730,96,13.83,86.17,68.52,48.02,19.5,10.54,1.39,4514,4185,329,92.71,7.29,53972,4512,1327,3185,29.41,70.59,578600,1153
6037700901,700901,3796,2976,55,5,424,10,171,154,78.4,1.45,0.13,11.17,0.03,0.26,4.5,4.06,2598,194,2404,2106,1435,706,383,93,7.47,92.53,81.06,55.23,27.17,14.74,3.58,1868,1745,123,93.42,6.58,64750,1544,782,762,50.65,49.35,629300,1071
6037700902,700902,6455,5139,156,5,607,31,278,238,79.61,2.42,0.08,9.4,0.02,0.48,4.31,3.69,4736,414,4322,3719,2636,1100,446,92,8.74,91.26,78.53,55.66,23.23,9.42,1.94,3500,3262,238,93.2,6.8,51654,3208,662,2546,20.64,79.36,669600,1150
6037701000,701000,5395,4630,96,3,304,12,123,227,85.82,1.78,0.06,5.63,0,0.22,2.28,4.21,4161,98,4063,3691,2644,1197,630,81,2.36,97.64,88.7,63.54,28.77,15.14,1.95,3126,2987,139,95.55,4.45,73750,2733,907,1826,33.19,66.81,938900,1273
6037701100,701100,682,281,296,2,6,0,20,77,41.2,43.4,0.29,0.88,0,0,2.93,11.29,586,54,532,359,67,28,17,12,9.22,90.78,61.26,11.43,4.78,2.9,2.05,143,113,30,79.02,20.98,42391,54,13,41,24.07,75.93,0,499
6037701201,701201,4354,3837,14,0,287,7,63,144,88.13,0.32,0,6.59,0.05,0.16,1.45,3.31,2978,121,2857,2624,2057,1110,685,194,4.06,95.94,88.11,69.07,37.27,23,6.51,1841,1782,59,96.8,3.2,165844,1569,1380,189,87.95,12.05,1000001,917
6037701202,701202,3021,2542,22,1,232,6,69,149,84.14,0.73,0.03,7.68,0,0.2,2.28,4.93,2491,82,2409,2222,1683,703,295,105,3.29,96.71,89.2,67.56,28.22,11.84,4.22,1993,1873,120,93.98,6.02,65956,1758,619,1139,35.21,64.79,444100,987
6037701301,701301,6007,5132,47,11,405,8,157,243,85.43,0.78,0.18,6.74,0.07,0.13,2.61,4.05,4828,148,4680,4290,3312,1546,748,192,3.07,96.93,88.86,68.6,32.02,15.49,3.98,3285,3134,151,95.4,4.6,82110,3038,1434,1604,47.2,52.8,963200,989
6037701302,701302,4444,3758,42,6,272,8,124,224,84.56,0.95,0.14,6.12,0.23,0.18,2.79,5.04,3969,179,3790,3362,2591,896,334,79,4.51,95.49,84.71,65.28,22.57,8.42,1.99,3049,2825,224,92.65,7.35,54719,2834,539,2295,19.02,80.98,337800,918
6037701400,701400,6447,5296,137,9,344,23,169,463,82.15,2.13,0.14,5.34,0.09,0.36,2.62,7.18,5689,447,5242,4531,3276,1285,577,129,7.86,92.14,79.64,57.58,22.59,10.14,2.27,4011,3624,387,90.35,9.65,45323,4138,473,3665,11.43,88.57,423500,833
6037701501,701501,4655,3826,89,10,332,9,118,270,82.19,1.91,0.21,7.13,0.02,0.19,2.53,5.8,3950,195,3755,3350,2408,938,429,170,4.94,95.06,84.81,60.96,23.75,10.86,4.3,3161,2948,213,93.26,6.74,51888,2762,616,2146,22.3,77.7,362400,880
6037701502,701502,3669,2777,92,6,268,7,98,418,75.69,2.51,0.16,7.3,0.08,0.19,2.67,11.39,3024,290,2734,2256,1447,580,156,37,9.59,90.41,74.6,47.85,19.18,5.16,1.22,2356,2200,156,93.38,6.62,46688,1939,309,1630,15.94,84.06,310700,767
6037701601,701601,3957,3294,25,2,335,11,119,170,83.24,0.63,0.05,8.47,0.03,0.28,3.01,4.3,2988,121,2867,2529,1904,982,457,156,4.05,95.95,84.64,63.72,32.86,15.29,5.22,2088,1971,117,94.4,5.6,66023,1774,1067,707,60.15,39.85,704300,932
6037701602,701602,3379,2530,82,3,346,9,111,293,74.87,2.43,0.09,10.24,0.15,0.27,3.28,8.67,2756,186,2570,2216,1571,580,221,104,6.75,93.25,80.41,57,21.04,8.02,3.77,2360,2216,144,93.9,6.1,52592,1871,551,1320,29.45,70.55,307100,815
